Date,Ambulance Trust,Count of Handovers Over 15 Minutes,Handover Compliance,% of Handovers Over 15 Minutes,Count of Handovers Over 30 Minutes,% of Handovers Over 30 Minutes,Count of Handovers Over 60 Minutes,% of Handovers Over 60 Minutes,Count of Handovers Over 90 Minutes,% of Handovers Over 90 Minutes,Hours lost for Handovers over 15 minutes,Hours lost for Handovers over 30 minutes,Hours lost for Handovers over 60 minutes,Longest Handover (mm.m),Mean Handover Time (mm.m),90th Centile Handover Time (mm.m),Total Handover Time (hh.h),Average Time Lost for Handovers over 15 minutes per Handover (hh.h)
15-Apr-20,NEAS,165,77.14%,45.71%,11,3.05%,0,0.00%,0,0.00%,13.82,3.37,0,47.2,14.48,48.73,87.14,0.04
15-Apr-20,NWAS,393,50.12%,61.70%,78,12.24%,4,0.63%,0,0.00%,62.57,12.09,0.88,88.82,19.35,31.37,205.44,0.1
15-Apr-20,SCAS,168,74.63%,37.33%,10,2.22%,0,0.00%,0,0.00%,15.09,1.01,0,42.57,14.26,19.35,106.93,0.03
15-Apr-20,SECAmb,542,92.28%,63.84%,97,11.43%,6,0.71%,0,0.00%,78.05,13.09,0.24,64.58,19.08,28.92,269.96,0.09
15-Apr-20,SWAS,206,100.00%,23.65%,36,4.13%,2,0.23%,0,0.00%,31.69,5.8,0.55,77.18,11.88,23.04,172.39,0.04
15-Apr-20,WMAS,610,87.27%,55.96%,45,4.13%,0,0.00%,0,0.00%,63.91,4.65,0,53.57,17.02,24.36,309.26,0.06
15-Apr-20,YAS,170,68.73%,30.58%,31,5.58%,1,0.18%,0,0.00%,25.2,4.45,0.26,75.62,11.94,23.78,110.62,0.05
16-Apr-20,EEAST,557,89.08%,64.39%,100,11.56%,6,0.69%,0,0.00%,84.35,14.84,0.85,79.85,19.25,30.45,277.54,0.1
16-Apr-20,EMAS,634,100.00%,64.63%,142,14.48%,9,0.92%,1,0.10%,327.7,68.21,5.61,183.83,19.93,31.23,325.91,0.33
16-Apr-20,IOW,6,66.67%,50.00%,0,0.00%,0,0.00%,0,0.00%,0.87,0,0,26.18,21.78,24.73,4.36,0.07
16-Apr-20,LAS,860,96.38%,64.52%,150,11.25%,1,0.08%,1,0.08%,126.09,16.21,0.13,68.07,19.09,29.38,424.19,0.09
16-Apr-20,NEAS,139,72.97%,39.60%,14,3.99%,1,0.28%,0,0.00%,15.25,5.78,1.05,77.8,14.5,50.9,84.85,0.04
16-Apr-20,NWAS,498,59.18%,62.80%,96,12.11%,5,0.63%,0,0.00%,78.95,15.4,0.95,84.93,19.59,31.97,258.86,0.1
16-Apr-20,SCAS,158,71.82%,35.03%,12,2.66%,0,0.00%,0,0.00%,15.86,1.56,0,59.53,14.32,19.42,107.65,0.04
16-Apr-20,SECAmb,475,90.09%,57.44%,72,8.71%,1,0.12%,0,0.00%,64.32,8.84,0.44,86.25,17.95,26.82,247.4,0.08
16-Apr-20,SWAS,237,100.00%,25.62%,32,3.46%,0,0.00%,0,0.00%,28.44,3.05,0,50.5,11.7,21.08,180.39,0.03
16-Apr-20,WMAS,627,86.36%,54.71%,61,5.32%,0,0.00%,0,0.00%,71.97,5.94,0,52.7,17.1,25.36,326.53,0.06
16-Apr-20,YAS,174,69.35%,27.66%,29,4.61%,0,0.00%,0,0.00%,25.42,4.02,0,57.93,11.75,22.78,123.22,0.04
17-Apr-20,EEAST,564,86.23%,67.22%,114,13.59%,5,0.60%,0,0.00%,87.86,17.45,0.91,78.65,19.88,32.36,277.98,0.1
17-Apr-20,EMAS,648,100.00%,65.59%,124,12.55%,5,0.51%,0,0.00%,316.4,55.28,2.32,83.88,19.79,30.63,325.93,0.32
17-Apr-20,IOW,10,50.00%,83.33%,1,8.33%,0,0.00%,0,0.00%,0.89,0.06,0,33.72,25.95,20.62,5.19,0.07
17-Apr-20,LAS,809,96.55%,64.16%,130,10.31%,5,0.40%,5,0.40%,114.66,15.26,1.11,92.95,18.85,28.58,396.06,0.09
17-Apr-20,NEAS,157,69.06%,46.59%,17,5.04%,0,0.00%,0,0.00%,16.65,6.09,0,44.35,15.14,50.21,85.03,0.05
17-Apr-20,NWAS,487,59.10%,61.72%,111,14.07%,5,0.63%,1,0.13%,80.67,15.89,1.31,111.12,19.34,31.81,254.31,0.1
17-Apr-20,SCAS,196,77.99%,39.52%,13,2.62%,1,0.20%,0,0.00%,18.92,1.76,0.03,61.53,14.64,20.62,121.03,0.04
17-Apr-20,SECAmb,502,91.74%,60.26%,62,7.44%,1,0.12%,0,0.00%,63.06,8.46,0.08,64.63,18.2,27.45,252.72,0.08
17-Apr-20,SWAS,241,100.00%,26.31%,39,4.26%,2,0.22%,0,0.00%,35.87,6.9,0.39,80.82,12.14,22.02,185.29,0.04
17-Apr-20,WMAS,623,86.46%,55.77%,73,6.54%,1,0.09%,0,0.00%,72.86,7.27,0.04,62.62,17.33,25.97,322.61,0.07
17-Apr-20,YAS,180,72.04%,29.85%,35,5.80%,3,0.50%,1,0.17%,30.73,7.64,1.53,124.43,11.97,24.41,120.27,0.05
18-Apr-20,EEAST,561,87.90%,66.00%,81,9.53%,3,0.35%,0,0.00%,78.4,10.85,0.54,81.43,19.03,29.14,269.64,0.09
18-Apr-20,EMAS,566,100.00%,62.54%,119,13.15%,8,0.88%,1,0.11%,284.8,54.28,3.54,91.4,19.64,30.77,296.19,0.31
18-Apr-20,IOW,19,46.43%,146.15%,5,38.46%,2,15.38%,0,0.00%,4.43,1.78,0.01,60.4,46.79,51.67,10.14,0.34
18-Apr-20,LAS,795,96.79%,62.70%,120,9.46%,1,0.08%,1,0.08%,110.07,11.05,0,60.25,18.63,28.01,393.68,0.09
18-Apr-20,NEAS,165,69.69%,45.71%,10,2.77%,0,0.00%,0,0.00%,16.94,4.46,0,55.85,15.14,51.09,91.11,0.05
18-Apr-20,NWAS,443,57.05%,62.57%,89,12.57%,3,0.42%,1,0.14%,68.23,13.07,1.13,107.23,19.27,31.35,227.38,0.1
18-Apr-20,SCAS,151,76.78%,33.33%,10,2.21%,0,0.00%,0,0.00%,14.43,0.93,0,41.35,14.01,19.81,105.81,0.03
18-Apr-20,SECAmb,469,91.97%,56.85%,66,8.00%,5,0.61%,0,0.00%,65.02,11.25,0.86,83.78,18.08,27.81,248.64,0.08
18-Apr-20,SWAS,213,100.00%,22.44%,29,3.06%,2,0.21%,1,0.11%,29.72,6.86,1.5,128.22,11.28,20.56,178.48,0.03
18-Apr-20,WMAS,585,88.53%,54.93%,50,4.69%,0,0.00%,0,0.00%,61.02,4.71,0,58.48,16.83,24.53,298.66,0.06
18-Apr-20,YAS,158,71.84%,27.53%,25,4.36%,2,0.35%,0,0.00%,21.21,3.68,0.04,61.2,11.44,21.84,109.47,0.04
19-Apr-20,EEAST,596,91.34%,68.11%,96,10.97%,3,0.34%,0,0.00%,86,13.17,0.68,88.77,19.52,30.6,284.64,0.1
19-Apr-20,EMAS,573,100.00%,61.55%,122,13.10%,4,0.43%,1,0.11%,299.61,61.88,3.02,172.22,19.65,30.99,304.84,0.32
19-Apr-20,IOW,15,36.36%,187.50%,4,50.00%,2,25.00%,1,12.50%,3.81,2.18,0.99,107.1,63.61,37.62,8.48,0.48
19-Apr-20,LAS,791,96.96%,61.94%,103,8.07%,1,0.08%,1,0.08%,101.33,8.88,0.04,62.25,18.09,27.22,384.95,0.08
19-Apr-20,NEAS,166,68.09%,47.43%,14,4.00%,1,0.29%,0,0.00%,16.34,5.24,0.99,74.57,14.98,51.73,87.36,0.05
19-Apr-20,NWAS,445,58.34%,60.88%,75,10.26%,0,0.00%,0,0.00%,64.46,10.32,0,56.7,18.68,29.75,227.55,0.09
19-Apr-20,SCAS,175,73.91%,37.00%,10,2.11%,0,0.00%,0,0.00%,14.58,0.56,0,43.33,14.17,19.28,111.71,0.03
19-Apr-20,SECAmb,507,93.50%,59.79%,73,8.61%,1,0.12%,1,0.12%,65.1,9.1,0.59,95.32,17.95,26.79,253.65,0.08
19-Apr-20,SWAS,201,100.00%,21.71%,23,2.48%,0,0.00%,0,0.00%,22.89,3.02,0,59.73,10.85,20.15,167.46,0.02
19-Apr-20,WMAS,526,91.09%,48.98%,47,4.38%,0,0.00%,0,0.00%,56.72,3.76,0,43.2,16.4,24.27,293.6,0.05
19-Apr-20,YAS,176,68.42%,32.23%,27,4.95%,0,0.00%,0,0.00%,22.97,3.07,0,57.15,12.11,23.19,110.23,0.04
20-Apr-20,EEAST,620,89.27%,65.40%,87,9.18%,9,0.95%,1,0.11%,86.4,13.14,1.56,92.27,18.89,29.28,298.51,0.09
20-Apr-20,EMAS,685,100.00%,67.16%,165,16.18%,9,0.88%,0,0.00%,349.02,72.52,2.06,74.5,20.86,33.05,354.58,0.34
20-Apr-20,IOW,6,29.17%,85.71%,0,0.00%,0,0.00%,0,0.00%,0.5,0,0,26.22,28.27,20.3,3.3,0.07
20-Apr-20,LAS,902,97.72%,65.70%,133,9.69%,1,0.07%,1,0.07%,123.67,12.04,0.15,69,18.94,27.58,433.37,0.09
20-Apr-20,NEAS,175,72.98%,47.30%,13,3.51%,0,0.00%,0,0.00%,17.63,4.84,0,46.78,15.27,50.14,94.2,0.05
20-Apr-20,NWAS,501,58.68%,63.90%,100,12.76%,4,0.51%,0,0.00%,79.91,16.44,0.91,88.7,19.68,31.64,257.14,0.1
20-Apr-20,SCAS,176,76.07%,35.48%,13,2.62%,2,0.40%,0,0.00%,18.46,2.34,0.31,72.1,14.34,20.41,118.56,0.04
20-Apr-20,SECAmb,589,91.72%,62.59%,81,8.61%,2,0.21%,0,0.00%,77.59,12.95,0.34,70.2,18.55,28.53,290.95,0.08
20-Apr-20,SWAS,244,100.00%,25.85%,40,4.24%,2,0.21%,1,0.11%,34.75,7.42,0.96,105.95,11.9,22.38,187.26,0.04
20-Apr-20,WMAS,651,86.88%,54.61%,56,4.70%,1,0.08%,0,0.00%,71.7,5.35,0.05,63.2,17.02,25.19,338.19,0.06
20-Apr-20,YAS,210,69.96%,32.21%,30,4.60%,1,0.15%,0,0.00%,27.25,5.06,0.14,68.47,12.15,22.4,132.03,0.04
21-Apr-20,EEAST,580,86.90%,67.29%,82,9.51%,3,0.35%,0,0.00%,81.7,12.45,0.62,89.57,19.31,29.47,277.45,0.09
21-Apr-20,EMAS,597,100.00%,60.86%,106,10.81%,8,0.82%,0,0.00%,299.95,49.11,2.22,79.42,19.18,29.61,313.63,0.31
21-Apr-20,IOW,9,77.78%,64.29%,3,21.43%,1,7.14%,1,7.14%,2.75,1.59,0.58,94.58,27.26,40.18,6.36,0.2
21-Apr-20,LAS,856,96.47%,65.29%,134,10.22%,1,0.08%,1,0.08%,121.17,13.7,1.63,157.7,19.06,28.3,416.47,0.09
21-Apr-20,NEAS,126,75.45%,37.61%,10,2.99%,1,0.30%,0,0.00%,13.18,3.82,0.75,60.13,14.15,50.48,79.03,0.04
21-Apr-20,NWAS,452,53.88%,63.22%,90,12.59%,3,0.42%,0,0.00%,72.37,14.36,0.55,77.12,19.57,31.24,233.16,0.1
21-Apr-20,SCAS,162,77.67%,34.25%,5,1.06%,1,0.21%,1,0.21%,15.17,1.63,0.57,94.02,14.04,19.52,110.7,0.03
21-Apr-20,SECAmb,495,92.01%,58.10%,54,6.34%,2,0.23%,0,0.00%,61.72,7.74,0.76,83,17.68,25.67,251.12,0.07
21-Apr-20,SWAS,210,100.00%,22.95%,30,3.28%,0,0.00%,0,0.00%,26.95,3.84,0,59.28,10.93,20.89,166.72,0.03
21-Apr-20,WMAS,609,85.30%,56.44%,54,5.00%,0,0.00%,0,0.00%,66.6,3.87,0,51.1,17.21,25.22,309.47,0.06
21-Apr-20,YAS,156,60.12%,31.64%,26,5.27%,0,0.00%,0,0.00%,22.4,2.75,0,59.18,12.66,24.25,103.99,0.05
22-Apr-20,EEAST,573,90.92%,65.04%,93,10.56%,6,0.68%,0,0.00%,84.8,14.69,1.24,89.63,19.14,31.41,281.09,0.1
22-Apr-20,EMAS,571,100.00%,61.27%,115,12.34%,6,0.64%,2,0.21%,288.14,54.84,4.94,206.6,19.41,30.45,301.5,0.31
22-Apr-20,IOW,17,50.00%,141.67%,2,16.67%,0,0.00%,0,0.00%,2.8,0.45,0,55.08,41.7,28.92,8.34,0.23
22-Apr-20,LAS,817,96.52%,64.03%,149,11.68%,2,0.16%,2,0.16%,119.6,16.86,0.24,68.42,19.09,28.36,406.04,0.09
22-Apr-20,NEAS,160,71.83%,44.20%,10,2.76%,0,0.00%,0,0.00%,15.88,3.95,0,53.43,14.94,50.7,90.11,0.04
22-Apr-20,NWAS,373,47.98%,57.12%,72,11.03%,1,0.15%,0,0.00%,55.38,8.42,0.07,64.38,18.32,30.15,199.43,0.08
22-Apr-20,SCAS,216,77.36%,41.86%,14,2.71%,0,0.00%,0,0.00%,20.22,2.13,0,55.53,14.75,21.2,126.86,0.04
22-Apr-20,SECAmb,525,93.39%,58.99%,65,7.30%,2,0.22%,0,0.00%,67.8,8.31,0.15,66.97,17.98,27.03,266.77,0.08
22-Apr-20,SWAS,252,100.00%,26.81%,39,4.15%,4,0.43%,0,0.00%,33.61,6.19,0.25,66.4,11.79,22.83,184.65,0.04
22-Apr-20,WMAS,566,86.60%,51.22%,45,4.07%,1,0.09%,0,0.00%,59.38,4.68,0.16,69.35,16.48,23.85,303.48,0.05
22-Apr-20,YAS,164,67.73%,27.70%,20,3.38%,2,0.34%,0,0.00%,22.52,4.03,0.17,66.07,11.4,22.62,112.48,0.04
23-Apr-20,EEAST,557,87.61%,62.03%,101,11.25%,2,0.22%,0,0.00%,86.25,13.77,0.15,64.95,18.98,31.08,284.02,0.1
23-Apr-20,EMAS,619,100.00%,62.40%,129,13.00%,8,0.81%,2,0.20%,314.47,58.81,4.27,148.63,19.59,30.7,323.9,0.32
23-Apr-20,IOW,20,41.94%,153.85%,9,69.23%,1,7.69%,1,7.69%,5.84,1.98,0.69,101.53,56.38,35.28,12.21,0.45
23-Apr-20,LAS,894,96.33%,66.77%,140,10.46%,2,0.15%,2,0.15%,129.42,12.99,0.1,63.27,19.43,28.81,433.59,0.1
23-Apr-20,NEAS,148,69.84%,42.05%,14,3.98%,0,0.00%,0,0.00%,16.17,4.86,0,48.57,14.88,51.79,87.3,0.05
23-Apr-20,NWAS,492,66.85%,56.36%,101,11.57%,2,0.23%,0,0.00%,77.02,15.93,0.24,70.97,18.29,30.52,266.19,0.09
23-Apr-20,SCAS,189,75.43%,38.97%,24,4.95%,2,0.41%,0,0.00%,23.46,4.67,0.25,74.1,15.58,22.67,125.95,0.05
23-Apr-20,SECAmb,565,93.77%,63.63%,88,9.91%,2,0.23%,0,0.00%,77.21,11.47,0.09,64.18,18.83,28.73,278.65,0.09
23-Apr-20,SWAS,249,100.00%,25.86%,45,4.67%,4,0.42%,1,0.10%,39.16,9.42,1.57,104.1,12.24,22.66,196.52,0.04
23-Apr-20,WMAS,570,85.75%,50.94%,43,3.84%,0,0.00%,0,0.00%,60.6,4.44,0,55.55,16.51,23.71,307.84,0.05
23-Apr-20,YAS,192,66.67%,33.45%,31,5.40%,0,0.00%,0,0.00%,26.22,4.05,0,55.4,12.35,22.75,118.12,0.05
24-Apr-20,EEAST,632,88.92%,67.31%,124,13.21%,6,0.64%,0,0.00%,100.36,19.23,1.28,88.57,20.01,32.04,313.17,0.11
24-Apr-20,EMAS,694,100.00%,62.81%,128,11.58%,6,0.54%,4,0.36%,340.03,56.49,5.09,129.6,19.42,30.95,357.71,0.31
24-Apr-20,IOW,9,41.18%,128.57%,3,42.86%,0,0.00%,0,0.00%,1.99,0.48,0,56.12,43.06,31.27,5.02,0.28
24-Apr-20,LAS,932,96.99%,65.68%,163,11.49%,1,0.07%,1,0.07%,133.08,17.28,0.02,61.02,19,29.87,449.25,0.09
24-Apr-20,NEAS,184,71.89%,48.29%,13,3.41%,1,0.26%,0,0.00%,21.1,5.58,0.91,69.32,15.56,52.23,98.82,0.06
24-Apr-20,NWAS,464,61.68%,54.08%,94,10.96%,7,0.82%,2,0.23%,72.61,15.87,2.4,126.55,18.19,30.07,260.12,0.08
24-Apr-20,SCAS,196,75.30%,38.74%,14,2.77%,0,0.00%,0,0.00%,21.2,1.59,0,56.65,14.96,21.32,126.2,0.04
24-Apr-20,SECAmb,552,92.53%,63.67%,65,7.50%,4,0.46%,0,0.00%,70.72,11.52,0.25,67.35,18.56,27.1,268.21,0.08
24-Apr-20,SWAS,271,100.00%,26.94%,41,4.08%,1,0.10%,1,0.10%,35.19,5.94,0.72,103.1,11.96,22.56,200.52,0.03
24-Apr-20,WMAS,629,85.72%,53.44%,52,4.42%,1,0.08%,0,0.00%,71.95,6.96,0.29,77.17,17.04,24.36,334.31,0.06
24-Apr-20,YAS,202,65.52%,33.01%,36,5.88%,1,0.16%,0,0.00%,27.76,5.16,0.23,73.77,12.47,23.59,127.15,0.05
25-Apr-20,EEAST,630,91.56%,64.55%,113,11.58%,1,0.10%,0,0.00%,91.65,14.23,0.09,65.47,19.15,30.37,311.47,0.09
25-Apr-20,EMAS,701,100.00%,62.81%,145,12.99%,8,0.72%,1,0.09%,360.38,70.52,3.68,172.08,19.93,31.82,370.67,0.32
25-Apr-20,IOW,17,58.62%,100.00%,2,11.76%,0,0.00%,0,0.00%,2.12,0.17,0,35.73,30.47,26.57,8.63,0.12
25-Apr-20,LAS,728,91.17%,60.82%,102,8.52%,2,0.17%,2,0.17%,94.92,9.33,0.3,73,17.83,26.92,355.74,0.08
25-Apr-20,NEAS,159,69.31%,41.41%,15,3.91%,0,0.00%,0,0.00%,16.48,5.31,0,55.62,14.85,49.49,95.02,0.04
25-Apr-20,NWAS,483,58.26%,59.56%,90,11.10%,3,0.37%,0,0.00%,72.87,13.07,0.31,76.38,18.58,29.98,251.21,0.09
25-Apr-20,SCAS,201,80.23%,36.41%,12,2.17%,0,0.00%,0,0.00%,18.84,1.3,0,52.6,14.34,20.73,131.9,0.03
25-Apr-20,SECAmb,551,93.22%,57.28%,74,7.69%,2,0.21%,0,0.00%,69.52,8.63,0.13,67.32,17.69,26.39,283.58,0.07
25-Apr-20,SWAS,286,100.00%,26.85%,43,4.04%,1,0.09%,0,0.00%,37.81,5.14,0.22,73.27,11.92,22.2,211.57,0.04
25-Apr-20,WMAS,606,86.77%,51.05%,54,4.55%,4,0.34%,0,0.00%,65.79,8.24,0.87,88.23,16.6,23.97,328.48,0.06
25-Apr-20,YAS,183,67.36%,28.07%,21,3.22%,0,0.00%,0,0.00%,21.29,1.98,0,47.02,11.17,21.32,121.35,0.03
26-Apr-20,EEAST,678,93.45%,66.02%,89,8.67%,7,0.68%,1,0.10%,92.98,13.64,1.78,101.7,18.89,29.56,323.35,0.09
26-Apr-20,EMAS,608,100.00%,58.80%,102,9.86%,3,0.29%,1,0.10%,297.88,40.62,1.78,98,18.15,28.1,312.79,0.29
26-Apr-20,IOW,10,56.52%,76.92%,1,7.69%,0,0.00%,0,0.00%,1.1,0.21,0,42.3,25.17,23.05,5.45,0.08
26-Apr-20,LAS,793,91.17%,62.44%,95,7.48%,0,0.00%,0,0.00%,98.77,7.05,0,56.63,18.1,27.05,383.15,0.08
26-Apr-20,NEAS,204,75.40%,47.55%,19,4.43%,0,0.00%,0,0.00%,22,6.56,0,57.05,15.47,50.24,110.64,0.05
26-Apr-20,NWAS,511,65.46%,56.40%,93,10.26%,2,0.22%,0,0.00%,74.84,13.52,0.19,71.33,18.19,29.27,274.72,0.08
26-Apr-20,SCAS,160,79.44%,31.37%,15,2.94%,1,0.20%,1,0.20%,17.63,3.1,1.27,136.2,13.98,19.44,118.82,0.03
26-Apr-20,SECAmb,483,92.44%,54.82%,50,5.68%,0,0.00%,0,0.00%,55.95,5.97,0,59.25,16.91,25.58,248.35,0.06
26-Apr-20,SWAS,285,100.00%,26.71%,50,4.69%,2,0.19%,1,0.09%,40.29,9.23,0.91,112.93,12.2,22,216.97,0.04
26-Apr-20,WMAS,577,88.52%,49.57%,42,3.61%,0,0.00%,0,0.00%,58.31,4.05,0,54.67,16.21,23.42,314.42,0.05
26-Apr-20,YAS,191,69.72%,29.52%,43,6.65%,1,0.15%,0,0.00%,31.25,6.06,0.16,69.87,12.35,25.36,133.14,0.05
27-Apr-20,EEAST,674,91.65%,66.01%,122,11.95%,9,0.88%,0,0.00%,107.22,23.25,2.23,88.12,19.73,32.12,335.66,0.11
27-Apr-20,EMAS,782,100.00%,65.66%,180,15.11%,7,0.59%,1,0.08%,383.85,79.52,4.26,240.72,20.29,31.43,402.86,0.32
27-Apr-20,IOW,13,44.44%,108.33%,2,16.67%,0,0.00%,0,0.00%,2.05,0.5,0,54.78,32.69,27.27,6.54,0.17
27-Apr-20,LAS,867,87.29%,65.38%,171,12.90%,7,0.53%,7,0.53%,135.25,21.98,2.3,104.88,19.67,29.83,434.69,0.1
27-Apr-20,NEAS,182,74.59%,44.94%,21,5.19%,0,0.00%,0,0.00%,19.68,8.04,0,49.92,15.19,48.78,102.51,0.05
27-Apr-20,NWAS,512,64.37%,53.67%,95,9.96%,4,0.42%,0,0.00%,78.09,15.46,1.25,89.52,17.89,29.47,284.46,0.08
27-Apr-20,SCAS,185,76.56%,34.32%,12,2.23%,1,0.19%,0,0.00%,18.67,2.05,0.26,75.78,14.29,20.28,128.35,0.03
27-Apr-20,SECAmb,557,92.45%,62.30%,82,9.17%,3,0.34%,0,0.00%,76.72,11.07,0.36,75.85,18.63,28.47,277.63,0.09
27-Apr-20,SWAS,354,100.00%,30.33%,69,5.91%,4,0.34%,0,0.00%,54.19,11.36,0.73,76.52,12.93,23.5,251.41,0.05
27-Apr-20,WMAS,745,87.99%,56.78%,72,5.49%,5,0.38%,1,0.08%,87.22,11.66,1.59,102.58,17.47,25.67,382.07,0.07
27-Apr-20,YAS,187,69.90%,26.75%,29,4.15%,0,0.00%,0,0.00%,24.71,3.55,0,52.92,11.71,22.5,136.38,0.04
28-Apr-20,EEAST,589,89.44%,63.81%,96,10.40%,9,0.98%,3,0.33%,87.55,17.93,4.22,145.77,19.16,29.23,294.74,0.09
28-Apr-20,EMAS,626,100.00%,62.48%,131,13.07%,10,1.00%,4,0.40%,307.56,59.06,6.2,152.77,19.88,32.29,331.96,0.31
28-Apr-20,IOW,18,58.62%,105.88%,2,11.76%,0,0.00%,0,0.00%,2.62,0.2,0,37.97,31.65,27.1,8.97,0.15
28-Apr-20,LAS,787,92.16%,60.87%,131,10.13%,1,0.08%,1,0.08%,109.15,13.1,0.11,66.43,18.49,27.76,398.39,0.08
28-Apr-20,NEAS,181,69.27%,47.51%,17,4.46%,1,0.26%,0,0.00%,19.93,6.02,0.77,61.3,15.57,49.03,98.9,0.05
28-Apr-20,NWAS,554,67.73%,56.88%,98,10.06%,5,0.51%,1,0.10%,82.29,16.15,1.59,116.8,18.19,29.38,295.29,0.08
28-Apr-20,SCAS,162,76.06%,33.33%,10,2.06%,1,0.21%,0,0.00%,14.94,1.45,0.16,69.83,13.89,19.8,112.5,0.03
28-Apr-20,SECAmb,538,93.08%,57.97%,86,9.27%,1,0.11%,0,0.00%,69.89,7.46,0.09,65.33,17.85,27.09,276.13,0.08
28-Apr-20,SWAS,227,100.00%,23.92%,24,2.53%,0,0.00%,0,0.00%,26.7,3.46,0,53.82,10.89,20.74,172.21,0.03
28-Apr-20,WMAS,563,84.88%,50.40%,57,5.10%,0,0.00%,0,0.00%,62.03,5.69,0,55.12,16.55,24.62,308.17,0.06
28-Apr-20,YAS,225,68.28%,35.43%,37,5.83%,2,0.31%,0,0.00%,34.09,6.14,0.43,83.78,13.21,25.18,139.81,0.05
29-Apr-20,EEAST,663,91.49%,63.57%,143,13.71%,10,0.96%,5,0.48%,113.14,27.1,4.49,120.75,20.02,32,348.05,0.11
29-Apr-20,EMAS,652,100.00%,63.98%,141,13.84%,4,0.39%,1,0.10%,324.99,59.2,2.03,106.55,19.61,30.96,333.1,0.32
29-Apr-20,IOW,6,10.00%,300.00%,2,100.00%,1,50.00%,0,0.00%,1.67,0.88,0.11,66.85,137.44,26.22,4.58,0.83
29-Apr-20,LAS,731,90.59%,60.76%,119,9.89%,2,0.17%,2,0.17%,101.29,13.92,0.13,64.53,18.31,28.4,367.05,0.08
29-Apr-20,NEAS,185,72.71%,46.60%,10,2.52%,0,0.00%,0,0.00%,18.34,3.54,0,54.77,15.13,50.44,100.08,0.05
29-Apr-20,NWAS,463,63.31%,54.09%,89,10.40%,2,0.23%,1,0.12%,67.66,10.77,1.3,138.15,17.74,28.49,253.14,0.08
29-Apr-20,SCAS,190,76.93%,36.75%,12,2.32%,0,0.00%,0,0.00%,18.61,2.15,0,54.82,14.48,19.85,124.73,0.04
29-Apr-20,SECAmb,542,94.40%,56.40%,61,6.35%,2,0.21%,0,0.00%,66.67,6.93,0.44,85.9,17.54,25.56,280.9,0.07
29-Apr-20,SWAS,282,100.00%,26.06%,51,4.71%,2,0.18%,1,0.09%,40.67,7.38,0.56,91.4,11.95,22.89,215.49,0.04
29-Apr-20,WMAS,553,85.46%,48.51%,68,5.96%,0,0.00%,0,0.00%,67.44,7.79,0,54.48,16.69,25,317.09,0.06
29-Apr-20,YAS,178,67.15%,27.64%,24,3.73%,4,0.62%,0,0.00%,24.86,5.15,0.57,75.88,11.59,22.09,124.36,0.04
30-Apr-20,EEAST,612,91.34%,61.08%,115,11.48%,6,0.60%,0,0.00%,90.66,19.21,0.91,75.05,18.75,30.64,313.16,0.09
30-Apr-20,EMAS,694,100.00%,63.90%,147,13.54%,5,0.46%,1,0.09%,346.17,64.29,3.38,96.4,19.84,30.97,359.14,0.32
30-Apr-20,IOW,19,62.16%,82.61%,3,13.04%,1,4.35%,1,4.35%,4.69,2.75,2.04,182.52,28.65,25.62,10.98,0.2
30-Apr-20,LAS,766,91.30%,61.87%,96,7.75%,0,0.00%,0,0.00%,97.34,7.47,0,51.77,18.07,26.61,372.94,0.08
30-Apr-20,NEAS,172,74.76%,44.33%,15,3.87%,1,0.26%,0,0.00%,17.88,5.79,0.82,64.27,14.86,50.03,96.07,0.05
30-Apr-20,NWAS,539,66.83%,56.92%,104,10.98%,8,0.84%,3,0.32%,87.92,20.83,3.5,118.68,18.8,31.66,296.7,0.09
30-Apr-20,SCAS,236,81.21%,40.76%,22,3.80%,1,0.17%,0,0.00%,24.83,2.68,0.13,67.72,14.95,21.42,144.22,0.04
30-Apr-20,SECAmb,546,93.69%,58.40%,80,8.56%,1,0.11%,0,0.00%,69.34,10.05,0.29,77.2,17.92,26.93,279.3,0.07
30-Apr-20,SWAS,249,100.00%,25.08%,35,3.52%,3,0.30%,0,0.00%,34.16,6.27,0.41,77.6,11.78,21.44,195.02,0.03
30-Apr-20,WMAS,559,86.83%,47.61%,46,3.92%,0,0.00%,0,0.00%,58.77,4.85,0,56.17,16.05,23.09,314.09,0.05
30-Apr-20,YAS,188,70.49%,28.31%,36,5.42%,0,0.00%,0,0.00%,26.68,4.5,0,58.98,11.82,22.71,130.8,0.04
01-May-20,EEAST,715,91.37%,66.20%,140,12.96%,7,0.65%,1,0.09%,113.47,19.46,1.06,98.9,19.92,30.85,358.51,0.11
01-May-20,EMAS,729,100.00%,66.39%,152,13.84%,8,0.73%,1,0.09%,363.18,65.72,3.71,104,20.04,31.36,366.73,0.33
01-May-20,IOW,20,60.00%,111.11%,4,22.22%,0,0.00%,0,0.00%,2.83,0.28,0,35.98,29.26,32.6,8.78,0.16
01-May-20,LAS,910,96.52%,63.06%,130,9.01%,3,0.21%,3,0.21%,122.07,14.32,0.44,82.48,18.5,27.72,444.95,0.08
01-May-20,NEAS,198,69.78%,49.01%,31,7.67%,4,0.99%,0,0.00%,29.62,14.86,3.59,81.8,17,54.58,114.45,0.07
01-May-20,NWAS,"1,174",68.57%,59.65%,240,12.20%,6,0.30%,0,0.00%,183.99,32.12,0.83,78.07,18.92,30.26,620.63,0.09
